STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/14/13,0.12,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/15/13,0.08,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/16/13,0.02,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/17/13,0,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/18/13,,,59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/19/13,0.01,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/21/13,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/24/13,0.03,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/25/13,0.08,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/26/13,0.02,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/27/13,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/28/13,,,60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/29/13,,,59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/31/13,0.08,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/1/13,0.35,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/2/13,0.04,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/3/13,0.01,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/4/13,0.08,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/5/13,0,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/6/13,0.24,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/7/13,0.24,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/10/13,0.08,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/11/13,0.04,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/12/13,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/13/13,0.02,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/14/13,0.04,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/15/13,0.08,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/16/13,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/17/13,0.02,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/18/13,0.16,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/20/13,0.02,",,S",57,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/21/13,0.08,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/26/13,0.02,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/27/13,0.03,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/28/13,0.02,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/29/13,0.03,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/30/13,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/31/13,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/2/13,0.03,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/3/13,0,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/5/13,0.01,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/6/13,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/7/13,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/8/13,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/11/13,,,63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/12/13,,,64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/15/13,0,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/16/13,0.63,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/18/13,,,66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/19/13,0.28,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/20/13,0.43,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/21/13,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/23/13,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/24/13,,,63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/25/13,,,61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/26/13,0.08,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/28/13,,,61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/29/13,0.12,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,9/30/13,0.2,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/2/13,,,65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/3/13,0.08,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/4/13,0.02,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/5/13,0.28,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/6/13,0.31,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/7/13,0.16,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/8/13,0.03,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/9/13,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/10/13,0.01,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/11/13,0,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/13/13,0.51,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/14/13,0.75,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/16/13,0.16,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/19/13,0.2,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/20/13,0.04,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/21/13,0,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/22/13,,,64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/24/13,0.02,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/25/13,0,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/26/13,,,64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/28/13,,,65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/30/13,0.35,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,10/31/13,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/1/13,,,63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/2/13,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/5/13,,,64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/6/13,,,64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/8/13,,,64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/9/13,0.02,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/11/13,,,66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/13/13,0.01,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/14/13,0.01,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/15/13,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/16/13,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/18/13,0.2,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/19/13,0,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/20/13,,,65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/21/13,,,64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/23/13,1.14,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/24/13,0,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/25/13,,,66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/26/13,,,65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/27/13,,,67,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/28/13,,,66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/29/13,,,65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,11/30/13,,,67,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/2/13,,,63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/3/13,,,65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/4/13,,,63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/5/13,0,",,S",67,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/6/13,0,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/7/13,0,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/9/13,0.47,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/10/13,0.28,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/11/13,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/12/13,0.02,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/13/13,0,",,S",69,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/15/13,0.03,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/16/13,0.04,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/17/13,0.01,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/18/13,0.24,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/19/13,0.08,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/20/13,0,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/21/13,0,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/22/13,0.43,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/23/13,0.04,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/25/13,,,63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/26/13,0.01,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/28/13,0.2,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/29/13,0.16,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,12/30/13,0.28,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/2/14,0,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/3/14,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/4/14,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/5/14,0.08,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/6/14,0.04,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/7/14,0.24,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/8/14,0.51,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/9/14,0.35,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/10/14,0.98,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/11/14,0.12,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/13/14,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/14/14,0.02,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/15/14,0.02,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/16/14,0.08,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/17/14,0.08,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/19/14,0.08,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/20/14,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/22/14,,,67,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/24/14,,,63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/25/14,0,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/26/14,0.01,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/27/14,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/30/14,,,64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,1/31/14,0.04,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/1/14,0.12,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/2/14,0.16,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/4/14,0.63,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/5/14,0.28,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/6/14,0,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/7/14,0.24,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/8/14,0.04,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/9/14,0,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/10/14,0.01,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/11/14,0.02,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/12/14,0.08,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/13/14,0.01,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/15/14,0.04,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/16/14,0.08,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/17/14,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/18/14,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/19/14,0.03,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/20/14,0.12,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/21/14,0.12,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/23/14,,,60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/25/14,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/26/14,0.04,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/27/14,0.01,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,2/28/14,0.04,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,3/1/14,0.08,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,3/3/14,0.55,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,3/6/14,0.28,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,3/7/14,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,3/9/14,0.83,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,3/10/14,0.91,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,3/12/14,0.12,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,3/13/14,0.08,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,5/30/14,,,65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/1/14,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/3/14,0.08,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/4/14,0,",,S",65,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/5/14,0.16,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/6/14,0.01,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/7/14,0.08,",,S",66,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/8/14,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/9/14,0.04,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/10/14,0.35,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/11/14,0.43,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/12/14,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/14/14,0.35,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/15/14,0.87,",,S",57,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/16/14,0.55,",,S",56,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/17/14,0.35,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/18/14,0.04,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/19/14,0.04,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/20/14,0,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/21/14,0,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/25/14,0.24,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/26/14,0.12,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/27/14,0.04,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/28/14,0.12,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/29/14,0.2,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,6/30/14,0.47,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/1/14,0.02,",,S",64,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/2/14,0,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/3/14,0.03,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/4/14,0.02,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/6/14,0.02,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/9/14,0.2,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/10/14,0,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/11/14,,,61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/15/14,0.02,",,S",58,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/16/14,0,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/17/14,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/18/14,,,59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/19/14,,,59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/20/14,0.04,",,S",59,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/21/14,0.02,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/25/14,0.04,",,S",60,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/26/14,0.08,",,S",62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/27/14,0,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/28/14,0.12,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/29/14,0.02,",,S",61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/30/14,0,",,S",63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,7/31/14,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/1/14,,,63,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/2/14,,,62,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/3/14,,,61,"H,,S"
ECM00084270,"LOJA LA ARGELIA, EC",-4.033,-79.2,2160,8/4/14,,,60,"H,,S"
